T (s)	Lin	Ang	X	Y	yaw	dx	dy	v	wz
74.1000	0.0000	0.0000	1.8901	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1100	0.0000	0.0000	1.8916	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1200	0.0000	0.0000	1.8931	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1300	0.0000	0.0000	1.8946	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1400	0.0000	0.0000	1.8961	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1500	0.0000	0.0000	1.8976	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1600	0.0000	0.0000	1.8991	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1700	0.0000	0.0000	1.9006	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1800	0.0000	0.0000	1.9021	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.1900	0.0000	0.0000	1.9036	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2000	0.0000	0.0000	1.9051	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2100	0.0000	0.0000	1.9066	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2200	0.0000	0.0000	1.9081	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2300	0.0000	0.0000	1.9096	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2400	0.0000	0.0000	1.9111	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2500	0.0000	0.0000	1.9126	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2600	0.0000	0.0000	1.9141	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2700	0.0000	0.0000	1.9156	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2800	0.0000	0.0000	1.9171	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.2900	0.0000	0.0000	1.9186	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3000	0.0000	0.0000	1.9201	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3100	0.0000	0.0000	1.9216	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3200	0.0000	0.0000	1.9231	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3300	0.0000	0.0000	1.9246	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3400	0.0000	0.0000	1.9261	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3500	0.0000	0.0000	1.9276	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3600	0.0000	0.0000	1.9291	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3700	0.0000	0.0000	1.9306	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3800	0.0000	0.0000	1.9321	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.3900	0.0000	0.0000	1.9336	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4000	0.0000	0.0000	1.9351	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4100	0.0000	0.0000	1.9366	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4200	0.0000	0.0000	1.9381	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4300	0.0000	0.0000	1.9396	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4400	0.0000	0.0000	1.9411	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4500	0.0000	0.0000	1.9426	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4600	0.0000	0.0000	1.9441	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4700	0.0000	0.0000	1.9456	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4800	0.0000	0.0000	1.9471	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.4900	0.0000	0.0000	1.9486	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5000	0.0000	0.0000	1.9501	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5100	0.0000	0.0000	1.9516	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5200	0.0000	0.0000	1.9531	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5300	0.0000	0.0000	1.9546	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5400	0.0000	0.0000	1.9561	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5500	0.0000	0.0000	1.9576	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5600	0.0000	0.0000	1.9591	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5700	0.0000	0.0000	1.9606	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5800	0.0000	0.0000	1.9621	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.5900	0.0000	0.0000	1.9636	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6000	0.0000	0.0000	1.9651	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6100	0.0000	0.0000	1.9666	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6200	0.0000	0.0000	1.9681	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6300	0.0000	0.0000	1.9696	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6400	0.0000	0.0000	1.9711	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6500	0.0000	0.0000	1.9726	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6600	0.0000	0.0000	1.9741	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6700	0.0000	0.0000	1.9756	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6800	0.0000	0.0000	1.9771	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.6900	0.0000	0.0000	1.9786	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7000	0.0000	0.0000	1.9801	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7100	0.0000	0.0000	1.9816	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7200	0.0000	0.0000	1.9831	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7300	0.0000	0.0000	1.9846	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7400	0.0000	0.0000	1.9861	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7500	0.0000	0.0000	1.9876	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7600	0.0000	0.0000	1.9891	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7700	0.0000	0.0000	1.9906	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7800	0.0000	0.0000	1.9921	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.7900	0.0000	0.0000	1.9936	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.8000	0.0000	0.0000	1.9951	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.8100	0.0000	0.0000	1.9966	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.8200	0.0000	0.0000	1.9981	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.8300	0.0000	0.0000	1.9996	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
74.8400	0.0000	0.0000	2.0000	0.8739	0.0000	0.0000	0.0000	0.0000	0.0000
74.8500	0.0000	0.0000	2.0000	0.8724	0.0000	0.0000	0.0000	0.0000	0.0000
74.8600	0.0000	0.0000	2.0000	0.8709	0.0000	0.0000	0.0000	0.0000	0.0000
74.8700	0.0000	0.0000	2.0000	0.8694	0.0000	0.0000	0.0000	0.0000	0.0000
74.8800	0.0000	0.0000	2.0000	0.8679	0.0000	0.0000	0.0000	0.0000	0.0000
74.8900	0.0000	0.0000	2.0000	0.8664	0.0000	0.0000	0.0000	0.0000	0.0000
74.9000	0.0000	0.0000	2.0000	0.8649	0.0000	0.0000	0.0000	0.0000	0.0000
74.9100	0.0000	0.0000	2.0000	0.8634	0.0000	0.0000	0.0000	0.0000	0.0000
74.9200	0.0000	0.0000	2.0000	0.8619	0.0000	0.0000	0.0000	0.0000	0.0000
74.9300	0.0000	0.0000	2.0000	0.8604	0.0000	0.0000	0.0000	0.0000	0.0000
74.9400	0.0000	0.0000	2.0000	0.8589	0.0000	0.0000	0.0000	0.0000	0.0000
74.9500	0.0000	0.0000	2.0000	0.8574	0.0000	0.0000	0.0000	0.0000	0.0000
74.9600	0.0000	0.0000	2.0000	0.8559	0.0000	0.0000	0.0000	0.0000	0.0000
74.9700	0.0000	0.0000	2.0000	0.8544	0.0000	0.0000	0.0000	0.0000	0.0000
74.9800	0.0000	0.0000	2.0000	0.8529	0.0000	0.0000	0.0000	0.0000	0.0000
74.9900	0.0000	0.0000	2.0000	0.8514	0.0000	0.0000	0.0000	0.0000	0.0000
75.0000	0.0000	0.0000	2.0000	0.8499	0.0000	0.0000	0.0000	0.0000	0.0000
75.0100	0.0000	0.0000	2.0000	0.8484	0.0000	0.0000	0.0000	0.0000	0.0000
75.0200	0.0000	0.0000	2.0000	0.8469	0.0000	0.0000	0.0000	0.0000	0.0000
75.0300	0.0000	0.0000	2.0000	0.8454	0.0000	0.0000	0.0000	0.0000	0.0000
75.0400	0.0000	0.0000	2.0000	0.8439	0.0000	0.0000	0.0000	0.0000	0.0000
75.0500	0.0000	0.0000	2.0000	0.8424	0.0000	0.0000	0.0000	0.0000	0.0000
75.0600	0.0000	0.0000	2.0000	0.8409	0.0000	0.0000	0.0000	0.0000	0.0000
75.0700	0.0000	0.0000	2.0000	0.8394	0.0000	0.0000	0.0000	0.0000	0.0000
75.0800	0.0000	0.0000	2.0000	0.8379	0.0000	0.0000	0.0000	0.0000	0.0000
75.0900	0.0000	0.0000	2.0000	0.8364	0.0000	0.0000	0.0000	0.0000	0.0000
75.1000	0.0000	0.0000	2.0000	0.8349	0.0000	0.0000	0.0000	0.0000	0.0000
75.1100	0.0000	0.0000	2.0000	0.8334	0.0000	0.0000	0.0000	0.0000	0.0000
75.1200	0.0000	0.0000	2.0000	0.8319	0.0000	0.0000	0.0000	0.0000	0.0000
75.1300	0.0000	0.0000	2.0000	0.8304	0.0000	0.0000	0.0000	0.0000	0.0000
75.1400	0.0000	0.0000	2.0000	0.8289	0.0000	0.0000	0.0000	0.0000	0.0000
75.1500	0.0000	0.0000	2.0000	0.8274	0.0000	0.0000	0.0000	0.0000	0.0000
75.1600	0.0000	0.0000	2.0000	0.8259	0.0000	0.0000	0.0000	0.0000	0.0000
75.1700	0.0000	0.0000	2.0000	0.8244	0.0000	0.0000	0.0000	0.0000	0.0000
75.1800	0.0000	0.0000	2.0000	0.8229	0.0000	0.0000	0.0000	0.0000	0.0000
75.1900	0.0000	0.0000	2.0000	0.8214	0.0000	0.0000	0.0000	0.0000	0.0000
75.2000	0.0000	0.0000	2.0000	0.8199	0.0000	0.0000	0.0000	0.0000	0.0000
75.2100	0.0000	0.0000	2.0000	0.8184	0.0000	0.0000	0.0000	0.0000	0.0000
75.2200	0.0000	0.0000	2.0000	0.8169	0.0000	0.0000	0.0000	0.0000	0.0000
75.2300	0.0000	0.0000	2.0000	0.8154	0.0000	0.0000	0.0000	0.0000	0.0000
75.2400	0.0000	0.0000	2.0000	0.8139	0.0000	0.0000	0.0000	0.0000	0.0000
75.2500	0.0000	0.0000	2.0000	0.8124	0.0000	0.0000	0.0000	0.0000	0.0000
75.2600	0.0000	0.0000	2.0000	0.8109	0.0000	0.0000	0.0000	0.0000	0.0000
75.2700	0.0000	0.0000	2.0000	0.8094	0.0000	0.0000	0.0000	0.0000	0.0000
75.2800	0.0000	0.0000	2.0000	0.8079	0.0000	0.0000	0.0000	0.0000	0.0000
75.2900	0.0000	0.0000	2.0000	0.8064	0.0000	0.0000	0.0000	0.0000	0.0000
75.3000	0.0000	0.0000	2.0000	0.8049	0.0000	0.0000	0.0000	0.0000	0.0000
75.3100	0.0000	0.0000	2.0000	0.8034	0.0000	0.0000	0.0000	0.0000	0.0000
75.3200	0.0000	0.0000	2.0000	0.8019	0.0000	0.0000	0.0000	0.0000	0.0000
75.3300	0.0000	0.0000	2.0000	0.8004	0.0000	0.0000	0.0000	0.0000	0.0000
75.3400	0.0000	0.0000	2.0000	0.7989	0.0000	0.0000	0.0000	0.0000	0.0000
75.3500	0.0000	0.0000	2.0000	0.7974	0.0000	0.0000	0.0000	0.0000	0.0000
75.3600	0.0000	0.0000	2.0000	0.7959	0.0000	0.0000	0.0000	0.0000	0.0000
75.3700	0.0000	0.0000	2.0000	0.7944	0.0000	0.0000	0.0000	0.0000	0.0000
75.3800	0.0000	0.0000	2.0000	0.7929	0.0000	0.0000	0.0000	0.0000	0.0000
75.3900	0.0000	0.0000	2.0000	0.7914	0.0000	0.0000	0.0000	0.0000	0.0000
75.4000	0.0000	0.0000	2.0000	0.7899	0.0000	0.0000	0.0000	0.0000	0.0000
75.4100	0.0000	0.0000	2.0000	0.7884	0.0000	0.0000	0.0000	0.0000	0.0000
75.4200	0.0000	0.0000	2.0000	0.7869	0.0000	0.0000	0.0000	0.0000	0.0000
75.4300	0.0000	0.0000	2.0000	0.7854	0.0000	0.0000	0.0000	0.0000	0.0000
75.4400	0.0000	0.0000	2.0000	0.7839	0.0000	0.0000	0.0000	0.0000	0.0000
75.4500	0.0000	0.0000	2.0000	0.7824	0.0000	0.0000	0.0000	0.0000	0.0000
75.4600	0.0000	0.0000	2.0000	0.7809	0.0000	0.0000	0.0000	0.0000	0.0000
75.4700	0.0000	0.0000	2.0000	0.7794	0.0000	0.0000	0.0000	0.0000	0.0000
75.4800	0.0000	0.0000	2.0000	0.7779	0.0000	0.0000	0.0000	0.0000	0.0000
75.4900	0.0000	0.0000	2.0000	0.7764	0.0000	0.0000	0.0000	0.0000	0.0000
75.5000	0.0000	0.0000	2.0000	0.7749	0.0000	0.0000	0.0000	0.0000	0.0000
75.5100	0.0000	0.0000	2.0000	0.7734	0.0000	0.0000	0.0000	0.0000	0.0000
75.5200	0.0000	0.0000	2.0000	0.7719	0.0000	0.0000	0.0000	0.0000	0.0000
75.5300	0.0000	0.0000	2.0000	0.7704	0.0000	0.0000	0.0000	0.0000	0.0000
75.5400	0.0000	0.0000	2.0000	0.7689	0.0000	0.0000	0.0000	0.0000	0.0000
75.5500	0.0000	0.0000	2.0000	0.7674	0.0000	0.0000	0.0000	0.0000	0.0000
75.5600	0.0000	0.0000	2.0000	0.7659	0.0000	0.0000	0.0000	0.0000	0.0000
75.5700	0.0000	0.0000	2.0000	0.7644	0.0000	0.0000	0.0000	0.0000	0.0000
75.5800	0.0000	0.0000	2.0000	0.7629	0.0000	0.0000	0.0000	0.0000	0.0000
75.5900	0.0000	0.0000	2.0000	0.7614	0.0000	0.0000	0.0000	0.0000	0.0000
75.6000	0.0000	0.0000	2.0000	0.7599	0.0000	0.0000	0.0000	0.0000	0.0000
75.6100	0.0000	0.0000	2.0000	0.7584	0.0000	0.0000	0.0000	0.0000	0.0000
75.6200	0.0000	0.0000	2.0000	0.7569	0.0000	0.0000	0.0000	0.0000	0.0000
75.6300	0.0000	0.0000	2.0000	0.7554	0.0000	0.0000	0.0000	0.0000	0.0000
75.6400	0.0000	0.0000	2.0000	0.7539	0.0000	0.0000	0.0000	0.0000	0.0000
75.6500	0.0000	0.0000	2.0000	0.7524	0.0000	0.0000	0.0000	0.0000	0.0000
75.6600	0.0000	0.0000	2.0000	0.7509	0.0000	0.0000	0.0000	0.0000	0.0000
75.6700	0.0000	0.0000	2.0000	0.7494	0.0000	0.0000	0.0000	0.0000	0.0000
75.6800	0.0000	0.0000	2.0000	0.7479	0.0000	0.0000	0.0000	0.0000	0.0000
75.6900	0.0000	0.0000	2.0000	0.7464	0.0000	0.0000	0.0000	0.0000	0.0000
75.7000	0.0000	0.0000	2.0000	0.7449	0.0000	0.0000	0.0000	0.0000	0.0000
75.7100	0.0000	0.0000	2.0000	0.7434	0.0000	0.0000	0.0000	0.0000	0.0000
75.7200	0.0000	0.0000	2.0000	0.7419	0.0000	0.0000	0.0000	0.0000	0.0000
75.7300	0.0000	0.0000	2.0000	0.7404	0.0000	0.0000	0.0000	0.0000	0.0000
75.7400	0.0000	0.0000	2.0000	0.7389	0.0000	0.0000	0.0000	0.0000	0.0000
75.7500	0.0000	0.0000	2.0000	0.7374	0.0000	0.0000	0.0000	0.0000	0.0000
75.7600	0.0000	0.0000	2.0000	0.7359	0.0000	0.0000	0.0000	0.0000	0.0000
75.7700	0.0000	0.0000	2.0000	0.7344	0.0000	0.0000	0.0000	0.0000	0.0000
75.7800	0.0000	0.0000	2.0000	0.7329	0.0000	0.0000	0.0000	0.0000	0.0000
75.7900	0.0000	0.0000	2.0000	0.7314	0.0000	0.0000	0.0000	0.0000	0.0000
75.8000	0.0000	0.0000	2.0000	0.7299	0.0000	0.0000	0.0000	0.0000	0.0000
75.8100	0.0000	0.0000	2.0000	0.7284	0.0000	0.0000	0.0000	0.0000	0.0000
75.8200	0.0000	0.0000	2.0000	0.7269	0.0000	0.0000	0.0000	0.0000	0.0000
75.8300	0.0000	0.0000	2.0000	0.7254	0.0000	0.0000	0.0000	0.0000	0.0000
75.8400	0.0000	0.0000	2.0000	0.7239	0.0000	0.0000	0.0000	0.0000	0.0000
75.8500	0.0000	0.0000	2.0000	0.7224	0.0000	0.0000	0.0000	0.0000	0.0000
75.8600	0.0000	0.0000	2.0000	0.7209	0.0000	0.0000	0.0000	0.0000	0.0000
75.8700	0.0000	0.0000	2.0000	0.7194	0.0000	0.0000	0.0000	0.0000	0.0000
75.8800	0.0000	0.0000	2.0000	0.7179	0.0000	0.0000	0.0000	0.0000	0.0000
75.8900	0.0000	0.0000	2.0000	0.7164	0.0000	0.0000	0.0000	0.0000	0.0000
75.9000	0.0000	0.0000	2.0000	0.7149	0.0000	0.0000	0.0000	0.0000	0.0000
75.9100	0.0000	0.0000	2.0000	0.7134	0.0000	0.0000	0.0000	0.0000	0.0000
75.9200	0.0000	0.0000	2.0000	0.7119	0.0000	0.0000	0.0000	0.0000	0.0000
75.9300	0.0000	0.0000	2.0000	0.7104	0.0000	0.0000	0.0000	0.0000	0.0000
75.9400	0.0000	0.0000	2.0000	0.7089	0.0000	0.0000	0.0000	0.0000	0.0000
75.9500	0.0000	0.0000	2.0000	0.7074	0.0000	0.0000	0.0000	0.0000	0.0000
75.9600	0.0000	0.0000	2.0000	0.7059	0.0000	0.0000	0.0000	0.0000	0.0000
75.9700	0.0000	0.0000	2.0000	0.7044	0.0000	0.0000	0.0000	0.0000	0.0000
75.9800	0.0000	0.0000	2.0000	0.7029	0.0000	0.0000	0.0000	0.0000	0.0000
75.9900	0.0000	0.0000	2.0000	0.7014	0.0000	0.0000	0.0000	0.0000	0.0000
76.0000	0.0000	0.0000	2.0000	0.6999	0.0000	0.0000	0.0000	0.0000	0.0000
76.0100	0.0000	0.0000	2.0000	0.6984	0.0000	0.0000	0.0000	0.0000	0.0000
76.0200	0.0000	0.0000	2.0000	0.6969	0.0000	0.0000	0.0000	0.0000	0.0000
76.0300	0.0000	0.0000	2.0000	0.6954	0.0000	0.0000	0.0000	0.0000	0.0000
76.0400	0.0000	0.0000	2.0000	0.6939	0.0000	0.0000	0.0000	0.0000	0.0000
76.0500	0.0000	0.0000	2.0000	0.6924	0.0000	0.0000	0.0000	0.0000	0.0000
76.0600	0.0000	0.0000	2.0000	0.6909	0.0000	0.0000	0.0000	0.0000	0.0000
76.0700	0.0000	0.0000	2.0000	0.6894	0.0000	0.0000	0.0000	0.0000	0.0000
76.0800	0.0000	0.0000	2.0000	0.6879	0.0000	0.0000	0.0000	0.0000	0.0000
76.0900	0.0000	0.0000	2.0000	0.6864	0.0000	0.0000	0.0000	0.0000	0.0000
76.1000	0.0000	0.0000	2.0000	0.6849	0.0000	0.0000	0.0000	0.0000	0.0000
76.1100	0.0000	0.0000	2.0000	0.6834	0.0000	0.0000	0.0000	0.0000	0.0000
76.1200	0.0000	0.0000	2.0000	0.6819	0.0000	0.0000	0.0000	0.0000	0.0000
76.1300	0.0000	0.0000	2.0000	0.6804	0.0000	0.0000	0.0000	0.0000	0.0000
76.1400	0.0000	0.0000	2.0000	0.6789	0.0000	0.0000	0.0000	0.0000	0.0000
76.1500	0.0000	0.0000	2.0000	0.6774	0.0000	0.0000	0.0000	0.0000	0.0000
76.1600	0.0000	0.0000	2.0000	0.6759	0.0000	0.0000	0.0000	0.0000	0.0000
76.1700	0.0000	0.0000	2.0000	0.6744	0.0000	0.0000	0.0000	0.0000	0.0000
76.1800	0.0000	0.0000	2.0000	0.6729	0.0000	0.0000	0.0000	0.0000	0.0000
76.1900	0.0000	0.0000	2.0000	0.6714	0.0000	0.0000	0.0000	0.0000	0.0000
76.2000	0.0000	0.0000	2.0000	0.6699	0.0000	0.0000	0.0000	0.0000	0.0000
76.2100	0.0000	0.0000	2.0000	0.6684	0.0000	0.0000	0.0000	0.0000	0.0000
76.2200	0.0000	0.0000	2.0000	0.6669	0.0000	0.0000	0.0000	0.0000	0.0000
76.2300	0.0000	0.0000	2.0000	0.6654	0.0000	0.0000	0.0000	0.0000	0.0000
76.2400	0.0000	0.0000	2.0000	0.6639	0.0000	0.0000	0.0000	0.0000	0.0000
76.2500	0.0000	0.0000	2.0000	0.6624	0.0000	0.0000	0.0000	0.0000	0.0000
76.2600	0.0000	0.0000	2.0000	0.6609	0.0000	0.0000	0.0000	0.0000	0.0000
76.2700	0.0000	0.0000	2.0000	0.6594	0.0000	0.0000	0.0000	0.0000	0.0000
76.2800	0.0000	0.0000	2.0000	0.6579	0.0000	0.0000	0.0000	0.0000	0.0000
76.2900	0.0000	0.0000	2.0000	0.6564	0.0000	0.0000	0.0000	0.0000	0.0000
76.3000	0.0000	0.0000	2.0000	0.6549	0.0000	0.0000	0.0000	0.0000	0.0000
76.3100	0.0000	0.0000	2.0000	0.6534	0.0000	0.0000	0.0000	0.0000	0.0000
76.3200	0.0000	0.0000	2.0000	0.6519	0.0000	0.0000	0.0000	0.0000	0.0000
76.3300	0.0000	0.0000	2.0000	0.6504	0.0000	0.0000	0.0000	0.0000	0.0000
76.3400	0.0000	0.0000	2.0000	0.6489	0.0000	0.0000	0.0000	0.0000	0.0000
76.3500	0.0000	0.0000	2.0000	0.6474	0.0000	0.0000	0.0000	0.0000	0.0000
76.3600	0.0000	0.0000	2.0000	0.6459	0.0000	0.0000	0.0000	0.0000	0.0000
76.3700	0.0000	0.0000	2.0000	0.6444	0.0000	0.0000	0.0000	0.0000	0.0000
76.3800	0.0000	0.0000	2.0000	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000
76.3900	0.0000	0.0000	2.0000	0.6414	0.0000	0.0000	0.0000	0.0000	0.0000
76.4000	0.0000	0.0000	2.0000	0.6399	0.0000	0.0000	0.0000	0.0000	0.0000
76.4100	0.0000	0.0000	2.0000	0.6384	0.0000	0.0000	0.0000	0.0000	0.0000
76.4200	0.0000	0.0000	2.0000	0.6369	0.0000	0.0000	0.0000	0.0000	0.0000
76.4300	0.0000	0.0000	2.0000	0.6354	0.0000	0.0000	0.0000	0.0000	0.0000
76.4400	0.0000	0.0000	2.0000	0.6339	0.0000	0.0000	0.0000	0.0000	0.0000
76.4500	0.0000	0.0000	2.0000	0.6324	0.0000	0.0000	0.0000	0.0000	0.0000
76.4600	0.0000	0.0000	2.0000	0.6309	0.0000	0.0000	0.0000	0.0000	0.0000
76.4700	0.0000	0.0000	2.0000	0.6294	0.0000	0.0000	0.0000	0.0000	0.0000
76.4800	0.0000	0.0000	2.0000	0.6279	0.0000	0.0000	0.0000	0.0000	0.0000
76.4900	0.0000	0.0000	2.0000	0.6264	0.0000	0.0000	0.0000	0.0000	0.0000
76.5000	0.0000	0.0000	2.0000	0.6249	0.0000	0.0000	0.0000	0.0000	0.0000
76.5100	0.0000	0.0000	2.0000	0.6234	0.0000	0.0000	0.0000	0.0000	0.0000
76.5200	0.0000	0.0000	2.0000	0.6219	0.0000	0.0000	0.0000	0.0000	0.0000
76.5300	0.0000	0.0000	2.0000	0.6204	0.0000	0.0000	0.0000	0.0000	0.0000
76.5400	0.0000	0.0000	2.0000	0.6189	0.0000	0.0000	0.0000	0.0000	0.0000
76.5500	0.0000	0.0000	2.0000	0.6174	0.0000	0.0000	0.0000	0.0000	0.0000
76.5600	0.0000	0.0000	2.0000	0.6159	0.0000	0.0000	0.0000	0.0000	0.0000
76.5700	0.0000	0.0000	2.0000	0.6144	0.0000	0.0000	0.0000	0.0000	0.0000
76.5800	0.0000	0.0000	2.0000	0.6129	0.0000	0.0000	0.0000	0.0000	0.0000
76.5900	0.0000	0.0000	2.0000	0.6114	0.0000	0.0000	0.0000	0.0000	0.0000
76.6000	0.0000	0.0000	2.0000	0.6099	0.0000	0.0000	0.0000	0.0000	0.0000
76.6100	0.0000	0.0000	2.0000	0.6084	0.0000	0.0000	0.0000	0.0000	0.0000
76.6200	0.0000	0.0000	2.0000	0.6069	0.0000	0.0000	0.0000	0.0000	0.0000
76.6300	0.0000	0.0000	2.0000	0.6054	0.0000	0.0000	0.0000	0.0000	0.0000
76.6400	0.0000	0.0000	2.0000	0.6039	0.0000	0.0000	0.0000	0.0000	0.0000
76.6500	0.0000	0.0000	2.0000	0.6024	0.0000	0.0000	0.0000	0.0000	0.0000
76.6600	0.0000	0.0000	2.0000	0.6009	0.0000	0.0000	0.0000	0.0000	0.0000
76.6700	0.0000	0.0000	2.0000	0.5994	0.0000	0.0000	0.0000	0.0000	0.0000
76.6800	0.0000	0.0000	2.0000	0.5979	0.0000	0.0000	0.0000	0.0000	0.0000
76.6900	0.0000	0.0000	2.0000	0.5964	0.0000	0.0000	0.0000	0.0000	0.0000
76.7000	0.0000	0.0000	2.0000	0.5949	0.0000	0.0000	0.0000	0.0000	0.0000
76.7100	0.0000	0.0000	2.0000	0.5934	0.0000	0.0000	0.0000	0.0000	0.0000
76.7200	0.0000	0.0000	2.0000	0.5919	0.0000	0.0000	0.0000	0.0000	0.0000
76.7300	0.0000	0.0000	2.0000	0.5904	0.0000	0.0000	0.0000	0.0000	0.0000
76.7400	0.0000	0.0000	2.0000	0.5889	0.0000	0.0000	0.0000	0.0000	0.0000
76.7500	0.0000	0.0000	2.0000	0.5874	0.0000	0.0000	0.0000	0.0000	0.0000
76.7600	0.0000	0.0000	2.0000	0.5859	0.0000	0.0000	0.0000	0.0000	0.0000
76.7700	0.0000	0.0000	2.0000	0.5844	0.0000	0.0000	0.0000	0.0000	0.0000
76.7800	0.0000	0.0000	2.0000	0.5829	0.0000	0.0000	0.0000	0.0000	0.0000
76.7900	0.0000	0.0000	2.0000	0.5814	0.0000	0.0000	0.0000	0.0000	0.0000
76.8000	0.0000	0.0000	2.0000	0.5799	0.0000	0.0000	0.0000	0.0000	0.0000
76.8100	0.0000	0.0000	2.0000	0.5784	0.0000	0.0000	0.0000	0.0000	0.0000
76.8200	0.0000	0.0000	2.0000	0.5769	0.0000	0.0000	0.0000	0.0000	0.0000
76.8300	0.0000	0.0000	2.0000	0.5754	0.0000	0.0000	0.0000	0.0000	0.0000
76.8400	0.0000	0.0000	2.0000	0.5739	0.0000	0.0000	0.0000	0.0000	0.0000
76.8500	0.0000	0.0000	2.0000	0.5724	0.0000	0.0000	0.0000	0.0000	0.0000
76.8600	0.0000	0.0000	2.0000	0.5709	0.0000	0.0000	0.0000	0.0000	0.0000
76.8700	0.0000	0.0000	2.0000	0.5694	0.0000	0.0000	0.0000	0.0000	0.0000
76.8800	0.0000	0.0000	2.0000	0.5679	0.0000	0.0000	0.0000	0.0000	0.0000
